stock_id,date_id,seconds_in_bucket,imbalance_size,imbalance_buy_sell_flag,reference_price,matched_size,far_price,near_price,bid_price,bid_size,ask_price,ask_size,wap,target,time_id,row_id
33,0,400,2755563.07,-1,0.997193,9315682.76,,0.974525,0.997193,129969.5,0.997266,114244.7,0.997232,-9.949803,40,0_400_33
34,0,400,655497.05,1,1.001345,26829834.34,1.003062,1.001865,1.000825,2307.96,1.001345,2309.16,1.001085,-0.38027763,40,0_400_34
35,0,400,0.0,0,0.999676,10179452.73,0.999676,0.999676,0.99951,14989.12,0.999759,73392.37,0.999553,2.1898746,40,0_400_35
36,0,400,0.0,0,1.000529,8905896.13,1.000529,1.000529,1.000428,67889.34,1.000529,119584.3,1.000465,4.9197674,40,0_400_36
37,0,400,720157.01,-1,1.000244,29851649.23,0.994944,0.998048,1.000244,39169.02,1.000388,26395.74,1.00033,-0.42021275,40,0_400_37
38,0,400,1180417.64,-1,1.001545,22167977.44,0.994883,0.999849,1.001545,161308.68,1.001666,95589.64,1.001621,2.1100044,40,0_400_38
39,0,400,0.0,0,1.001364,9939348.33,1.001364,1.001364,1.001055,183383.85,1.001364,9736.75,1.001348,-4.6801567,40,0_400_39
40,0,400,293375.79,1,1.000352,10303246.98,1.001278,1.001162,1.000121,27491.1,1.000352,23779.25,1.000245,-7.6800585,40,0_400_40
41,0,400,9975274.25,1,1.003145,133558297.99,1.008224,1.007361,1.003094,22317.5,1.003247,19753.0,1.003175,6.1500072,40,0_400_41
42,0,400,0.0,0,0.998774,3040807.71,0.998774,0.998774,0.9981,30867.73,0.998909,6000.75,0.998778,-13.8098,40,0_400_42
43,0,400,0.0,0,0.999504,5218211.06,0.999504,0.999504,0.999361,64271.2,0.999532,7161.88,0.999515,-5.26011,40,0_400_43
44,0,400,0.0,0,0.999434,66509283.66,0.999434,0.999434,0.999245,18392.67,0.999434,7189.3,0.999381,-3.6400557,40,0_400_44
45,0,400,6722995.61,-1,0.999928,400200976.92,0.99905,0.999085,0.999928,56968.0,0.999963,1424.25,0.999962,2.0098686,40,0_400_45
46,0,400,0.0,0,1.005805,9570336.26,1.005805,1.005805,1.004439,4367.7,1.006633,79763.04,1.004553,-3.8301945,40,0_400_46
47,0,400,942102.06,1,1.000563,4303547.2,1.04015,1.010459,1.000236,76978.89,1.000671,30363.3,1.000548,6.109476,40,0_400_47
48,0,400,0.0,0,0.999772,13221305.19,0.999772,0.999772,0.999601,5137.88,1.000072,232248.1,0.999611,2.9599667,40,0_400_48
49,0,400,1209715.85,1,1.000226,16656207.19,1.010758,1.00272,0.999949,412322.24,1.000226,128155.59,1.00016,6.740093,40,0_400_49
50,0,400,1469069.91,-1,0.99731,16138749.96,0.984507,0.993846,0.997248,40793.72,0.997557,60483.75,0.997372,2.0301342,40,0_400_50
51,0,400,1308376.78,-1,1.002659,16760525.47,0.992801,1.00007,1.002493,100440.76,1.002897,99636.84,1.002695,-13.110042,40,0_400_51
52,0,400,0.0,0,0.998443,10797548.79,0.998443,0.998443,0.998276,26314.47,0.998611,5479.06,0.998553,-4.760027,40,0_400_52
53,0,400,0.0,0,0.999921,36881527.08,0.999921,0.999921,0.999775,122090.2,0.999921,120050.0,0.999849,-1.7100573,40,0_400_53
54,0,400,357240.99,-1,1.000797,21438192.5,0.998464,1.00017,1.000797,2011.8,1.00111,28749.0,1.000817,5.350113,40,0_400_54
55,0,400,5154981.36,-1,0.999451,11515010.49,0.899707,0.979721,0.999451,117462.37,0.999633,88701.12,0.999555,-1.450181,40,0_400_55
56,0,400,0.0,0,1.001396,13115222.2,1.001396,1.001396,1.001237,169650.16,1.001449,61978.88,1.001393,-19.829868,40,0_400_56
57,0,400,574786.97,1,1.001113,20567082.91,1.003565,1.001246,1.000773,8808.02,1.001128,26433.42,1.000862,2.2602081,40,0_400_57
58,0,400,5728680.96,1,1.002339,44831555.2,1.02446,1.012686,1.002168,12645.6,1.002339,55333.95,1.0022,-1.6701221,40,0_400_58
59,0,400,574672.35,1,1.002006,8163091.05,1.010777,1.007884,1.001819,88472.88,1.002099,32434.8,1.002024,-2.8002262,40,0_400_59
60,0,400,526167.29,1,1.00138,16865473.08,1.008485,1.002683,1.001143,45651.6,1.001498,42876.99,1.001326,0.46014786,40,0_400_60
61,0,400,466848.66,-1,0.997479,8939902.21,0.986604,0.995696,0.997479,22380.0,0.997658,27980.0,0.997558,7.9095364,40,0_400_61
62,0,400,0.0,0,1.00234,6209644.5,1.00234,1.00234,1.001654,248.3,1.002541,1988.16,1.001753,-8.460283,40,0_400_62
63,0,400,0.0,0,0.999519,7011578.37,0.999519,0.999519,0.999519,132856.08,0.999715,70217.28,0.999648,-1.0997057,40,0_400_63
64,0,400,1363497.04,-1,0.999742,10780703.83,0.99943,0.99943,0.999493,120487.53,1.000096,164749.76,0.999748,-8.180141,40,0_400_64
65,0,400,587205.2,-1,0.999622,18344038.46,0.999622,0.999622,0.999622,68432.0,0.999834,112965.03,0.999702,-1.8900633,40,0_400_65
66,0,400,2626902.24,-1,0.997904,8363662.91,0.939637,0.975446,0.997904,53589.0,0.998015,58418.55,0.997957,1.449585,40,0_400_66
67,0,400,0.0,0,1.006824,48647793.51,1.006824,1.006824,1.006794,94515.33,1.00726,4156.44,1.00724,3.490448,40,0_400_67
68,0,400,416111.49,1,1.000212,11006301.57,1.006928,1.000654,1.000035,37685.61,1.000123,11318.0,1.000103,1.4400482,40,0_400_68
70,0,400,982455.04,1,1.004586,4693691.3,1.008718,1.008232,1.004262,64949.8,1.004586,4835.61,1.004563,-1.4001131,40,0_400_70
71,0,400,0.0,0,0.998503,116055662.62,0.998503,0.998503,0.998039,106193.1,0.99898,817.64,0.998973,3.720522,40,0_400_71
72,0,400,0.0,0,0.99848,27945418.28,0.99848,0.99848,0.998421,3853.19,0.99854,8377.5,0.998458,0.4696846,40,0_400_72
73,0,400,0.0,0,1.000239,8939552.23,1.000239,1.000239,1.000239,115041.55,1.000645,166233.06,1.000405,-4.51982,40,0_400_73
74,0,400,9607230.22,-1,1.000011,25968855.05,,0.954273,0.999968,700.06,1.000254,6302.34,0.999997,-0.19013882,40,0_400_74
75,0,400,2605395.44,1,1.000831,14483686.26,1.019934,1.010892,1.000695,33267.2,1.000831,1766.64,1.000824,-0.590086,40,0_400_75
76,0,400,695614.01,-1,0.999216,5964939.96,0.99159,0.997309,0.999216,57855.98,0.999416,105376.8,0.999287,-0.7599592,40,0_400_76
77,0,400,1332042.58,-1,0.999071,26586624.49,0.990362,0.995145,0.999071,65091.6,0.999273,89122.01,0.999156,-4.450083,40,0_400_77
80,0,400,980030.8,1,1.001976,2345416.97,1.066164,1.017735,1.001723,2317.9,1.002285,1784.0,1.002041,-6.1500072,40,0_400_80
81,0,400,5504051.04,1,1.004585,27658355.74,1.019427,1.015912,1.003999,62463.15,1.004715,3858.5,1.004673,-6.3699484,40,0_400_81
82,0,400,148349.07,1,0.997087,1580783.94,0.99976,0.999092,0.996418,49605.57,0.997087,64245.52,0.99671,-1.040101,40,0_400_82
83,0,400,0.0,0,0.999915,135813678.37,0.999915,0.999915,0.999915,93137.94,1.000101,340818.65,0.999955,0.92983246,40,0_400_83
84,0,400,24422659.23,1,1.002992,163565443.53,1.020408,1.00764,1.002882,287993.52,1.003144,271763.0,1.003016,2.5200844,40,0_400_84
85,0,400,1635058.69,1,0.994672,3330608.1,1.025077,1.019739,0.994556,54248.1,0.994672,8571.0,0.994656,6.979704,40,0_400_85
86,0,400,361312.66,1,1.006941,3918496.64,1.011024,1.008151,1.006033,4789.8,1.007168,34099.2,1.006173,9.939671,40,0_400_86
87,0,400,0.0,0,0.999667,6686013.0,0.999667,0.999667,0.999316,10673.96,0.999667,26722.8,0.999416,0.9202957,40,0_400_87
88,0,400,0.0,0,1.001483,49552458.77,1.001483,1.001483,1.001346,46364.4,1.001463,8758.74,1.001445,1.629591,40,0_400_88
89,0,400,3223679.1,-1,0.99796,8819650.72,,0.963718,0.997878,27155.52,0.998372,24258.0,0.998139,3.6203861,40,0_400_89
90,0,400,866452.28,1,0.998975,7677569.16,1.016973,1.001297,0.998685,10940.26,0.999072,67938.5,0.998738,-1.2302399,40,0_400_90
91,0,400,8454035.98,1,1.00162,20298107.71,1.050049,1.026378,1.001451,294.88,1.00162,48958.38,1.001452,1.6498566,40,0_400_91
92,0,400,7679.2,-1,0.996541,5793320.07,0.994072,0.996244,0.996244,5737.77,0.998744,14699.99,0.996947,7.15971,40,0_400_92
93,0,400,0.0,0,0.997911,4719133.18,0.997911,0.997911,0.997911,17244.42,0.998104,17247.76,0.998008,2.1100044,40,0_400_93
94,0,400,0.0,0,1.000037,2061250.37,1.000037,1.000037,0.999841,155552.81,1.001557,77603.6,1.000986,-21.650196,40,0_400_94
95,0,400,0.0,0,0.999631,85429114.4,0.999631,0.999631,0.999539,250023.35,0.999631,24516.48,0.999623,7.339716,40,0_400_95
96,0,400,0.0,0,0.999037,25751019.36,0.999037,0.999037,0.998872,149448.57,0.999037,22763.04,0.999016,4.8601627,40,0_400_96
97,0,400,0.0,0,1.000615,6676459.93,1.000615,1.000615,1.000302,4988.88,1.000615,2303.28,1.000516,-1.1700392,40,0_400_97
98,0,400,0.0,0,0.998333,3126429.74,0.998333,0.998333,0.998333,376828.29,0.999014,146844.04,0.998823,-10.539889,40,0_400_98
99,0,400,1591296.83,1,1.002796,11187443.39,1.010895,1.006723,1.002551,236317.25,1.002796,75999.6,1.002737,-6.7299604,40,0_400_99
100,0,400,0.0,0,1.005762,402946.08,1.005762,1.005762,1.005021,14525.25,1.005762,10433.28,1.005452,-11.379719,40,0_400_100
101,0,400,2123563.45,1,0.999368,2373168.56,1.032648,1.016503,0.998586,22240.97,1.000266,222783.8,0.998739,5.0103664,40,0_400_101
103,0,400,1958340.57,1,1.002919,8041285.46,1.019443,1.012523,1.002709,114045.93,1.002961,100203.85,1.002843,-7.3099136,40,0_400_103
104,0,400,899205.03,1,0.998658,14485551.95,1.005913,0.999938,0.998445,24517.96,0.998658,143020.8,0.998476,-1.090169,40,0_400_104
105,0,400,3563999.34,-1,0.999325,22291149.71,0.990345,0.995071,0.999325,213759.1,0.999483,287256.32,0.999392,1.8203259,40,0_400_105
106,0,400,223267.23,1,0.998484,8256362.38,1.00352,0.999187,0.99825,8778.69,0.998484,79794.0,0.998273,7.3599815,40,0_400_106
107,0,400,0.0,0,1.002252,2720013.22,1.002252,1.002252,1.001892,1113.56,1.002252,51799.14,1.0019,1.3494492,40,0_400_107
108,0,400,0.0,0,0.997717,12856280.97,0.997717,0.997717,0.9976,1280.75,0.997912,7174.44,0.997648,1.5795231,40,0_400_108
109,0,400,0.0,0,1.000028,14584213.92,1.000028,1.000028,0.999716,169327.5,1.000028,270077.21,0.999836,-7.2300434,40,0_400_109
110,0,400,215276.62,1,1.001416,38649241.67,1.002176,1.001485,1.001278,109224.44,1.001416,72440.0,1.001361,-0.6401539,40,0_400_110
111,0,400,280134.91,-1,0.99336,1457027.46,0.975269,0.986782,0.99336,10123.04,0.993771,11287.39,0.993555,7.0405006,40,0_400_111
112,0,400,0.0,0,0.99937,334287869.35,0.99937,0.99937,0.999301,91386.56,0.99937,386382.15,0.999314,-2.9599667,40,0_400_112
113,0,400,0.0,0,0.999505,8613473.15,0.999505,0.999505,0.999455,43864.87,0.999753,103455.35,0.999544,7.7295303,40,0_400_113
114,0,400,0.0,0,0.996127,4011947.74,0.996127,0.996127,0.996127,59913.7,0.996776,2486.52,0.996751,7.109642,40,0_400_114
115,0,400,744986.77,1,1.00086,21705130.36,1.003783,1.001571,1.000393,44361.9,1.000941,52770.26,1.000644,-3.6400557,40,0_400_115
116,0,400,2160690.6,-1,0.999814,9153504.48,0.976945,0.987672,0.999705,55080.0,0.999923,35626.16,0.999838,-0.15974045,40,0_400_116
117,0,400,392989.34,1,0.999578,5343158.51,1.007132,1.000208,0.998949,340332.15,0.999578,249331.88,0.999312,-2.1499395,40,0_400_117
118,0,400,2237485.28,1,1.000378,15919054.35,1.014229,1.009155,1.000016,3149.22,1.000378,297709.02,1.00002,7.740259,40,0_400_118
119,0,400,0.0,0,1.004108,4414563.01,1.004108,1.004108,1.003008,18069.48,1.004108,1644.48,1.004016,0.4005432,40,0_400_119
120,0,400,412058.96,-1,0.999551,11760945.89,0.9945,0.99899,0.999551,178669.92,0.999832,71402.52,0.999752,-4.4202805,40,0_400_120
121,0,400,0.0,0,0.999268,35192692.55,0.999268,0.999268,0.998977,108288.27,0.999268,115547.94,0.999118,-1.3101101,40,0_400_121
122,0,400,0.0,0,0.998393,8634224.38,0.998393,0.998393,0.998393,204041.97,0.998892,411831.42,0.998558,0.3194809,40,0_400_122
123,0,400,0.0,0,1.000692,20995100.58,1.000692,1.000692,1.000692,57260.54,1.000838,100254.78,1.000745,-4.3302774,40,0_400_123
124,0,400,171995.4,-1,0.995068,3540251.04,0.99047,0.993986,0.995068,30278.17,0.995338,11739.2,0.995263,-5.879998,40,0_400_124
125,0,400,688068.54,-1,1.001139,5278065.8,0.988556,0.997631,1.000916,56807.32,1.001863,1799.4,1.001834,-5.9199333,40,0_400_125
126,0,400,0.0,0,0.998023,37726149.17,0.998023,0.998023,0.998023,48927.74,0.998152,58705.35,0.998081,3.4105778,40,0_400_126
127,0,400,590019.85,1,1.002882,4916234.66,1.017919,1.005421,1.002408,5030.48,1.003022,40628.02,1.002476,-10.210276,40,0_400_127
128,0,400,0.0,0,0.998568,6858893.71,0.998568,0.998568,0.998413,14289.86,0.998568,5238.27,0.998526,-1.5497208,40,0_400_128
129,0,400,0.0,0,1.001996,181414.71,1.001996,1.001996,1.001996,20765.0,1.002961,17875.1,1.002515,37.310123,40,0_400_129
130,0,400,2515523.17,1,0.999853,47163865.38,1.003679,1.002515,0.99977,144841.0,0.999853,40991.61,0.999835,0.12040138,40,0_400_130
131,0,400,830096.6,1,1.001562,7591335.71,1.017511,1.010238,1.001307,70082.64,1.001562,35403.5,1.001477,-1.3697147,40,0_400_131
132,0,400,377050.68,-1,0.997124,31870303.75,0.995029,0.996683,0.996959,67261.32,0.99729,126789.87,0.997073,-1.860261,40,0_400_132
133,0,400,11267787.03,1,1.002596,29609339.27,1.051831,1.014215,1.002303,31718.4,1.002636,154678.68,1.002359,1.6498566,40,0_400_133
134,0,400,0.0,0,1.000931,13682340.0,1.000931,1.000931,1.000931,74683.44,1.001635,71391.91,1.001291,5.480051,40,0_400_134
136,0,400,0.0,0,0.998486,8971776.57,0.998486,0.998486,0.997889,18576.96,0.998605,3182.12,0.9985,0.44941902,40,0_400_136
137,0,400,0.0,0,0.999196,19771921.13,0.999196,0.999196,0.999023,34668.0,0.999196,5894.58,0.999171,-3.4999847,40,0_400_137
138,0,400,86020.68,-1,0.994816,770472.23,0.951366,0.992684,0.994283,18724.6,0.995882,25031.2,0.994968,7.2205067,40,0_400_138
139,0,400,1134349.51,-1,0.997221,9544704.45,0.985932,0.996907,0.997221,47703.0,0.997409,67592.0,0.997299,-6.380081,40,0_400_139
140,0,400,3835704.65,1,1.000404,57390894.57,1.006123,1.004286,1.000194,4003.65,1.000352,44047.08,1.000207,0.49948692,40,0_400_140
141,0,400,0.0,0,0.997604,59131514.03,0.997604,0.997604,0.997534,14164.0,0.997675,21249.0,0.99759,6.6304207,40,0_400_141
142,0,400,0.0,0,1.000719,89554978.06,1.000719,1.000719,1.000699,132780.4,1.000967,103247.49,1.00085,-1.9598007,40,0_400_142
143,0,400,311698.16,1,1.000517,1668990.13,1.005992,1.00257,0.999832,94921.17,1.000517,71652.62,1.000222,-2.5302172,40,0_400_143
144,0,400,613094.81,1,0.99818,18640470.3,1.003159,0.999273,0.998059,10191.56,0.99818,1972.8,0.99816,-3.2001734,40,0_400_144
145,0,400,577898.25,-1,0.999093,26577019.66,0.98357,0.991836,0.999093,24780.0,0.999294,21166.39,0.999202,-6.790161,40,0_400_145
146,0,400,250009.89,1,1.000072,3698507.65,1.018911,1.001751,0.999862,61541.19,1.000124,6860.88,1.000098,-1.360178,40,0_400_146
147,0,400,637801.66,-1,0.995815,11325026.63,0.984956,0.9931,0.995815,33837.3,0.996358,135404.65,0.995924,-7.389784,40,0_400_147
148,0,400,3777854.56,-1,0.999711,32297965.15,0.983085,0.983085,0.999711,39484.8,0.999857,61704.0,0.999768,-1.2201071,40,0_400_148
149,0,400,0.0,0,1.000983,8407020.55,1.000983,1.000983,1.000825,6841.08,1.000983,19006.0,1.000867,-2.8699636,40,0_400_149
151,0,400,7488719.52,-1,0.999195,116088429.17,0.993242,0.994144,0.999015,254692.62,0.999195,247150.18,0.999106,4.0197372,40,0_400_151
152,0,400,590707.15,-1,0.999423,18525727.35,0.999336,0.999336,0.999161,34577.35,0.999715,11646.36,0.999576,-5.7798624,40,0_400_152
154,0,400,473115.64,-1,1.000175,9787671.78,0.986431,0.997299,1.000175,53067.84,1.000495,114182.4,1.000277,3.3605099,40,0_400_154
155,0,400,0.0,0,1.000697,1256303.9,1.000697,1.000697,1.000697,39616.76,1.001072,35417.76,1.000895,1.2898445,40,0_400_155
157,0,400,0.0,0,1.001197,17900595.93,1.001197,1.001197,1.001135,3220.0,1.001384,6441.6,1.001218,-1.2797117,40,0_400_157
158,0,400,213150.87,1,0.999474,4665305.76,1.000898,1.000898,0.998682,2839.95,0.999948,64074.66,0.998736,16.269684,40,0_400_158
159,0,400,532899.44,-1,0.996045,6219391.02,0.976722,0.993035,0.996045,32388.35,0.996203,8994.7,0.996169,-3.5697222,40,0_400_159
160,0,400,7170623.84,1,1.000392,45132134.51,1.006155,1.005194,1.000328,41247.36,1.000392,115000.0,1.000345,-3.4499168,40,0_400_160
161,0,400,2579308.04,-1,1.000034,11094465.27,0.986284,0.988355,0.999951,13037.76,1.000531,13286.9,1.000239,-9.840131,40,0_400_161
162,0,400,1697871.44,-1,0.99737,15876062.15,0.977714,0.992633,0.997316,28756.12,0.997697,6046.59,0.997631,7.8105927,40,0_400_162
163,0,400,1180837.33,-1,0.999713,72278229.33,0.997638,0.999037,0.999666,15870.78,0.999829,49765.16,0.999705,2.8395653,40,0_400_163
164,0,400,0.0,0,1.002117,11281586.21,1.002117,1.002117,1.00198,32281.47,1.002117,65886.59,1.002025,-5.930066,40,0_400_164
165,0,400,1493419.24,-1,1.001046,6989174.92,0.987099,0.993438,1.001046,140073.09,1.00168,185081.2,1.001319,0.66041946,40,0_400_165
166,0,400,897091.34,-1,0.998802,28304661.28,0.990768,0.996729,0.998802,130457.9,0.999061,92288.7,0.998954,4.450083,40,0_400_166
167,0,400,0.0,0,1.000052,6586396.5,1.000052,1.000052,0.999996,17926.0,1.000108,40606.92,1.00003,-5.990267,40,0_400_167
168,0,400,26068715.03,-1,1.002031,281849908.01,0.997305,0.999453,1.002019,66610.6,1.002154,206520.76,1.002052,1.4901161,40,0_400_168
169,0,400,204175.09,-1,0.999345,9466770.5,0.997831,0.999182,0.999264,10349.08,0.999615,1478.96,0.999571,0.38981438,40,0_400_169
170,0,400,1389103.36,-1,0.999555,10028909.34,0.986231,0.98887,0.999555,43340.44,0.999687,112912.2,0.999592,-3.7401915,40,0_400_170
171,0,400,2139091.21,1,0.999718,23107337.02,1.014761,1.009471,0.999378,24919.95,0.999718,5356.52,0.999658,3.3700466,40,0_400_171
172,0,400,18978.0,-1,0.998261,1328143.7,0.997313,0.998103,0.998103,4419.8,0.999526,4489.33,0.998809,-14.500022,40,0_400_172
173,0,400,750113.47,1,1.00151,5012755.19,1.048894,1.010553,1.0012,2325.12,1.001614,193.84,1.001582,3.3295155,40,0_400_173
174,0,400,0.0,0,0.996667,3503523.82,0.996667,0.996667,0.996667,6654.83,0.996976,26498.3,0.996729,17.590523,40,0_400_174
175,0,400,11015469.63,-1,1.002035,221660752.76,1.001704,1.001704,1.001946,172620.16,1.002399,75555.48,1.002261,1.8501282,40,0_400_175
176,0,400,3515623.51,-1,1.001799,19425319.2,0.970135,0.988113,1.001799,105353.8,1.00194,3417.36,1.001936,0.8201599,40,0_400_176
177,0,400,437939.73,1,1.002073,2857382.82,1.025234,1.011384,1.000658,38542.33,1.002249,3911.38,1.002103,26.789904,40,0_400_177
178,0,400,3991906.25,1,1.004688,30466754.26,1.019938,1.010698,1.004396,2655.52,1.004767,114609.0,1.004405,-16.959906,40,0_400_178
179,0,400,10529871.22,1,0.999446,177429771.36,1.004083,1.000755,0.999247,35127.0,0.999389,35132.0,0.999318,1.6105175,40,0_400_179
180,0,400,74181.58,1,1.000472,5897942.54,1.00216,1.000561,1.000116,16436.68,1.000649,38410.24,1.000276,12.949705,40,0_400_180
181,0,400,0.0,0,1.000199,7983616.0,1.000199,1.000199,0.999781,3520.23,1.000258,3521.91,1.00002,-6.290078,40,0_400_181
182,0,400,0.0,0,0.997695,6407747.52,0.997695,0.997695,0.997478,123640.22,0.997695,82690.02,0.997608,-0.5799532,40,0_400_182
183,0,400,1676532.43,-1,1.000476,37396369.8,1.000338,1.000338,1.000476,145.01,1.000683,53084.64,1.000477,0.3504753,40,0_400_183
184,0,400,679786.08,-1,1.0,7141661.94,0.999731,0.999731,1.0,223.32,1.000179,103750.72,1.0,-0.6502867,40,0_400_184
185,0,400,0.0,0,0.999576,12117052.95,0.999576,0.999576,0.999576,16008.0,0.999951,33629.4,0.999697,-0.590086,40,0_400_185
186,0,400,2505247.55,-1,0.999974,32455660.04,0.993598,0.996311,0.999974,48722.31,1.000109,147.44,1.000109,-1.770258,40,0_400_186
187,0,400,0.0,0,1.001542,28152118.71,1.001542,1.001542,1.001472,45219.14,1.001542,288.04,1.001541,-0.29981136,40,0_400_187
188,0,400,79191.48,1,0.99753,4745748.17,0.998895,0.997725,0.997335,11297.52,0.99753,15339.0,0.997417,8.499622,40,0_400_188
189,0,400,2893691.76,-1,1.001978,12669696.63,0.981582,0.984962,1.001978,64022.4,1.00209,33882.33,1.002051,-7.249713,40,0_400_189
190,0,400,1958002.61,-1,1.002491,19696822.82,0.993139,0.997943,1.002374,52657.72,1.002727,4602.78,1.002698,-8.80003,40,0_400_190
191,0,400,13875865.97,1,1.004849,540616591.92,1.007816,1.007053,1.004708,1422.28,1.004877,71126.0,1.004711,-4.6998262,40,0_400_191
192,0,400,0.0,0,0.998586,6736186.07,0.998586,0.998586,0.998586,57609.2,0.998815,70980.32,0.998688,-3.4099817,40,0_400_192
193,0,400,9115815.55,1,1.001204,109298268.31,1.010511,1.007667,1.001167,27108.0,1.00124,111151.0,1.001181,-7.920265,40,0_400_193
194,0,400,1696927.83,1,0.999633,4267447.41,1.018161,1.010809,0.999192,36353.25,0.999486,6797.0,0.99944,2.4998188,40,0_400_194
195,0,400,3824271.9,-1,0.998628,29977953.56,0.980654,0.988228,0.998628,41166.44,0.998741,12192.3,0.998716,-5.1498413,40,0_400_195
196,0,400,2470055.09,-1,0.999545,8190660.24,0.985456,0.992351,0.999545,43815.33,0.999695,31815.9,0.999632,-0.029802322,40,0_400_196
197,0,400,271560.81,-1,0.999766,8904246.56,0.998355,0.998425,0.999766,28623.4,0.999977,1417.3,0.999967,-1.7899275,40,0_400_197
198,0,400,3225269.29,1,1.000117,52114663.12,1.00371,1.001828,0.999946,236547.15,1.000117,258568.58,1.000028,-4.3702126,40,0_400_198
0,0,410,0.0,0,0.999062,26670118.88,0.999062,0.999062,0.998955,19018.92,0.999062,9510.48,0.999026,1.2505054,41,0_410_0
1,0,410,149075.62,-1,1.000073,3335311.62,0.991141,0.999015,1.000073,5275.89,1.000601,113236.2,1.000096,-2.8598309,41,0_410_1
2,0,410,0.0,0,0.999666,4501991.15,0.999666,0.999666,0.999456,38147.79,1.000404,223974.63,0.999594,-2.2101402,41,0_410_2
3,0,410,2580176.7,1,0.999096,41572510.05,1.002021,1.00159,0.99901,35535.78,0.999139,57840.21,0.999059,-0.45001507,41,0_410_3
4,0,410,2991914.18,1,1.000016,38740347.25,1.007894,1.007894,0.99974,15333.96,1.000085,6222.53,0.999985,-6.030202,41,0_410_4
5,0,410,0.0,0,1.002143,19831286.36,1.002143,1.002143,1.001898,245.86,1.002469,27306.0,1.001903,-3.6001205,41,0_410_5
6,0,410,1486143.59,1,1.000514,7027397.36,1.012232,1.003685,1.000031,53333.28,1.000724,52417.2,1.00038,-0.5799532,41,0_410_6
7,0,410,3497490.37,-1,0.998075,62308404.53,0.994091,0.996006,0.997966,69256.08,0.998433,137293.84,0.998123,11.9102,41,0_410_7
8,0,410,1652984.96,1,0.997648,23545273.95,0.998363,0.99816,0.997132,8652.2,0.998372,2165.74,0.998124,-10.070205,41,0_410_8
9,0,410,0.0,0,0.999031,12896565.15,0.999031,0.999031,0.99887,62746.32,0.999031,46293.72,0.998963,4.889965,41,0_410_9
10,0,410,443966.1,-1,1.000789,22378260.54,0.990632,0.997439,1.000789,75276.0,1.001109,45180.0,1.000989,1.9001961,41,0_410_10
11,0,410,338765.46,1,1.000947,4196744.86,1.006779,1.002522,1.000436,940.12,1.000947,235.15,1.000845,-5.6797266,41,0_410_11
12,0,410,8961237.49,1,1.001718,35521994.5,1.018535,1.012302,1.001677,98892.85,1.00176,78306.69,1.001723,1.0502338,41,0_410_12
13,0,410,517735.95,1,0.997187,15310736.88,1.007642,1.002061,0.99703,1268.3,0.997423,4060.16,0.997123,8.180141,41,0_410_13
14,0,410,13303560.48,1,1.00226,65896763.78,1.015576,1.010376,1.002244,62490.72,1.00226,5568.57,1.002259,-6.300211,41,0_410_14
15,0,410,2338134.6,1,1.001537,13663297.06,1.018478,1.006496,1.0014,87688.26,1.001537,14544.0,1.001518,-0.39994717,41,0_410_15
16,0,410,2527871.73,1,1.002425,9286810.67,1.101966,1.019261,1.002297,31939.44,1.003116,58419.78,1.002587,-6.1398745,41,0_410_16
17,0,410,0.0,0,0.998826,53352119.72,0.998826,0.998826,0.998306,105301.25,0.999086,39734.8,0.998873,1.9097328,41,0_410_17
18,0,410,0.0,0,1.000212,3536668.6,1.000212,1.000212,1.000029,12487.56,1.000212,67379.4,1.000058,-0.09000301,41,0_410_18
19,0,410,62261.18,1,1.001916,7530757.06,1.01597,1.002535,1.00068,12282.69,1.001916,1069.38,1.001817,5.569458,41,0_410_19
20,0,410,0.0,0,1.000067,9734411.22,1.000067,1.000067,0.999622,336.75,1.000245,166121.28,0.999623,-2.5200844,41,0_410_20
21,0,410,0.0,0,0.999126,6678022.05,0.999126,0.999126,0.998996,2540.34,0.999126,2463.68,0.999062,0.770092,41,0_410_21
22,0,410,6034917.03,1,1.003451,19234715.19,1.074583,1.038211,1.00322,126164.1,1.003451,36441.24,1.003399,-4.8798323,41,0_410_22
23,0,410,0.0,0,1.001532,50357540.37,1.001532,1.001532,1.001478,37418.0,1.001639,5052.24,1.00162,-0.30994415,41,0_410_23
24,0,410,0.0,0,1.002142,10113278.16,1.002142,1.002142,1.001973,28533.6,1.002142,1426.92,1.002134,-0.8100271,41,0_410_24
25,0,410,700469.9,-1,0.999695,17031812.21,0.970469,0.994324,0.999695,18351.2,0.999774,19112.07,0.999734,-9.170175,41,0_410_25
26,0,410,0.0,0,0.997449,7989194.75,0.997449,0.997449,0.997449,555878.98,0.99816,756315.21,0.99775,-1.1599064,41,0_410_26
27,0,410,2011675.96,-1,0.99872,11878916.7,0.984381,0.986719,0.998668,1730.07,0.998927,49800.52,0.998676,0.1502037,41,0_410_27
28,0,410,296382.37,-1,0.999708,7452723.86,0.991,0.997369,0.999708,14460.96,1.000098,7695.0,0.999963,3.7801266,41,0_410_28
29,0,410,9286928.9,1,1.001067,30653645.03,1.045536,1.022352,1.000701,70846.02,1.001234,302157.13,1.000802,0.49948692,41,0_410_29
30,0,410,422166.88,1,1.000272,6599194.08,1.011103,1.001795,1.000103,29254.5,1.000272,41436.11,1.000173,-2.0498037,41,0_410_30
